length.avg,N_bifurcations,partition_asymmetry.avg,width,height,remote_bifurcation_angle.avg,tortuosity.avg,centrifugal_order.avg
43.728933904943,263,0.526221030534351,520.050018,357.480023,70.3329438468656,0.90252868606668,7.74144486692015
51.946525484127,630,0.513065041533546,553.110001,836.100007,70.0185877920907,0.869234449652098,10.6031746031746
74.6730597126437,261,0.560457976923077,833.339996,1087.050018,80.2511422952425,0.822709891796363,10.2681992337165
29.2150815044248,226,0.550625720720721,564.23999,317.380004,79.2520378845111,0.886937588344484,9.55752212389381
47.408961668693,329,0.511907902439024,460.589997,615.540024,71.0709443670831,0.874683156803365,8.66869300911854
105.701302736842,209,0.600204009615385,1024.059967,939.829987,91.4501815291843,0.86104018758388,8.76555023923445
33.236211920904,531,0.609703411320755,538.059997,861.339996,77.9020397004651,0.825830736501033,9.6045197740113
66.1671460842697,178,0.650606356321839,691.809998,1082.630052,79.3193195939639,0.748897915915668,10.4044943820225
59.0797206150628,239,0.500926268907563,709.52002,614.310028,83.7876627899459,0.874943114452127,9.9163179916318
45.6276638045603,307,0.528236189542484,645.450012,494.739991,69.2396981544591,0.887102844702236,9.16612377850163
37.1153833961219,361,0.625814144444444,381.649994,774.910049,75.4997757996956,0.847639066198857,9.60664819944598
51.7244779794721,341,0.549677143712575,427.720001,653.710022,62.9693064099558,0.880087342344446,8.4633431085044
42.8538698402367,169,0.74423837037037,597.409973,1226.199982,80.2867678315287,0.777491582570544,13.2130177514793
33.883718053719,484,0.56918955,1014.939942,785.580001,74.9942440757831,0.882241338828708,9.68595041322314
47.5386440271003,369,0.547436141304348,791.420013,1393.689941,69.9755441506985,0.883510682356046,8.89430894308943
33.1797491098901,273,0.734310044117647,797.48999,749.749969,81.4240581132701,0.88541903421575,14.3369963369963
38.1030659461078,167,0.611487807228916,131.500004,1235.710099,77.8471881701073,0.907759818886524,8.56287425149701
49.2744662192394,447,0.623999887892377,1303.159973,583.100006,77.8886085022685,0.861581729276318,14.4742729306488
52.3970241529933,451,0.510673,592.220001,940.020019,62.8001677348463,0.894770449876511,9.019955654102
49.6089254322344,273,0.574885205882353,496.269989,757.940003,66.7789716547062,0.881294941238847,8.51282051282051
32.5839282675325,385,0.557637984375,363.990005,618.999984,71.6808073622087,0.897625001443642,8.68571428571429
40.7195340098039,408,0.589417207920792,624.059998,736.980011,78.0166614583166,0.828781757687108,11.6078431372549
49.6965535577396,407,0.63661723857868,1511,1425.25,79.7065190595866,0.881542079953335,13.3194103194103
40.4185412025316,316,0.56107541025641,592.800018,881.349975,69.7452914954599,0.891693611394151,8.7626582278481
31.1102207530864,162,0.598187936708861,244.550007,283.619995,87.7646321298998,0.82133915616977,9.2037037037037
48.2706895128806,427,0.636122403755869,880.690002,1411.119995,73.8756020667403,0.847260211073832,9.56440281030445
56.5044440689655,261,0.499191523076923,582.289994,833.550034,63.7507872620675,0.884364521323051,8.38314176245211
79.0629161694915,118,0.477698631578947,672.309982,571.449996,72.1441013965913,0.835273260570038,7.50847457627119
18.1955692205514,798,0.620367052896725,473.570008,387.889976,84.1983682420111,0.86970315905537,13.3157894736842
51.5028390922509,271,0.5852154,391.680031,850.050003,78.377958088224,0.807733478859556,9.48339483394834
54.3015239459459,259,0.504198410852713,1121,462.840004,75.1497480137336,0.847422213992782,8.13127413127413
34.5667043462604,361,0.549459205555556,928.880005,913.590027,87.6436541463698,0.869919624619063,11.4404432132964
32.525967769685,508,0.584436126984127,546.730011,458.760017,79.810916833376,0.828979399447238,12.1771653543307
87.0145969747899,119,0.496433322033898,848.949997,557.740005,77.5344250062679,0.803264318434783,6.85714285714286
42.9124334567474,289,0.526168083333333,590.190002,450.779976,84.1116621844836,0.797964641486652,7.57785467128028
52.2645616757991,219,0.554237520408163,360.309997,886.060043,77.432232721649,0.782553158948109,10.9178082191781
39.7022114444444,99,0.610794142857143,178.110001,826.040012,76.3839432931696,0.848778379760083,8.90909090909091
54.5993387009967,301,0.584881046666667,950.980011,905.279999,77.915743697802,0.853852207679108,9.35548172757475
46.4559242560386,207,0.595062398058252,446.690002,1034.979981,77.9691664680432,0.886395184437858,9.48792270531401
55.5916089083333,120,0.483720344827586,374.119995,628.810028,69.6200364877007,0.902297065774471,5.825
29.3552549727891,147,0.671235671232877,302.849991,804.739986,80.1801486706327,0.868271333120035,9.36054421768707
34.0515013095238,336,0.614480403614458,440.230026,812.110016,80.152482478195,0.86536152020724,11.0089285714286
80.0177395820895,67,0.658978333333333,672.760009,827.059993,80.3627009442505,0.863086020789942,7.13432835820895
55.3806469566787,277,0.582109550724638,480.860016,860.380036,80.3671640514602,0.861665212917744,9.93501805054152
85.2531494680851,47,0.592828913043478,418.940003,531.490021,79.0809850714561,0.826966460796806,4.34042553191489
28.4768700522388,536,0.606027041353383,421.64,283.449997,72.5311957755374,0.869468501989997,11.3992537313433
43.5385559004149,241,0.5150901,523.27002,401.580002,73.7248095278499,0.866545318138529,8.18257261410788
45.0524650473934,211,0.540140514285714,302.929993,399.560028,84.0546094118322,0.850456095390966,7.92417061611374
38.1722023922078,385,0.533312182291667,686.660004,677.089996,68.0666934391238,0.873871103941323,8.65454545454545
48.1812599010989,273,0.638983110294118,713.029984,1052.850006,79.9533399109212,0.816946040704448,12.029304029304
46.3945608638614,404,0.559925015,557.62001,810.059997,70.2220628915456,0.837077559774476,9.82425742574257
40.1544827032258,155,0.70130625974026,171.05,1252.779987,81.301644832284,0.858469236940542,10.0258064516129
42.8086866172414,290,0.541523078014184,642.089996,535.329986,83.473063472781,0.877154776221293,8.34137931034483
32.0276462178862,615,0.568084550488599,2325.570068,636.839981,84.5315199748721,0.870817792501122,13.4764227642276
51.0288068281938,227,0.643593637168142,710.080017,1217.240006,78.5380275140227,0.868950045923105,10.0352422907489
75.8357169638554,249,0.577460846774194,991.839965,1222.739929,85.0420296146885,0.867174442209761,10.0321285140562
43.122129,357,0.586349696629213,509.459991,742.120026,73.431798696829,0.85671323043672,9.23249299719888
41.8705660927247,701,0.626676782857143,712.899994,1339.330047,84.6232069981421,0.868939867245,21.1954350927247
95.7416269480519,231,0.534949652173913,942.839996,1194.640015,70.0578264951012,0.840303485282026,8.58008658008658
60.8522468295964,223,0.56631218018018,959.439972,787.850006,67.5327126868678,0.87821662299509,8.42152466367713
65.6163852764505,293,0.636862109589041,676.709991,1226.850067,68.9890997346371,0.904988647591601,9.59044368600683
43.8958790280374,321,0.6426720125,674.749969,922.429992,83.072067109588,0.890323736458518,9.48909657320872
34.9613641055276,199,0.676249242424242,243.489994,1238.960007,90.0334883108871,0.850811913188658,13.4874371859296
29.1945910693878,245,0.570173204918033,317.639999,548.439991,77.2141664895792,0.875540525573256,8.40816326530612
35.3099024853229,511,0.579362019607843,753.110016,707.139984,73.3155716140611,0.871620331499223,11.5772994129159
37.2308181629073,399,0.576293859296482,515.470001,622.949981,73.121599657109,0.876909920720985,8.92230576441103
53.2874241226667,375,0.57019485026738,1325.639954,668.330017,74.7450930402598,0.883960983978065,10.4586666666667
52.1102978549618,131,0.594089492307692,451.770004,871.130004,74.0956980369165,0.862202796978176,6.59541984732824
39.015773256917,253,0.608383357142857,420.240005,592.570012,89.1611560579226,0.859138995396469,11.4624505928854
45.1304810607903,329,0.594583158536585,349.199997,781.14003,77.2073971169392,0.803678709591798,12.0547112462006
48.0241728895899,317,0.59822796835443,449.770019,772.849975,82.2712491396354,0.824614094270714,10.5362776025237
61.0800493307087,127,0.514208746031746,825.339951,533.850014,74.871376289193,0.91293052539258,6.99212598425197
28.4951716237624,101,0.57903522,244.190002,369.95002,83.0900082802664,0.864363316979369,6.69306930693069
39.6152178479532,171,0.594655458823529,640.079986,575.059997,75.943749916434,0.92420815637126,8.18713450292398
58.6130060170648,293,0.51078152739726,1274.959961,862.369995,69.1142961145522,0.860936974898371,7.43344709897611
41.726952739726,219,0.49686880733945,590.050003,845.639953,70.5369681991407,0.911250142689265,7.29680365296804
43.8880323733906,233,0.538563362068965,468.410004,603.729996,70.2439736965824,0.882789603307101,7.97424892703863
55.4721872123552,259,0.607574620155039,1487.160004,737.989991,78.11272285688,0.850325130004567,10.5791505791506
72.9022804846416,293,0.642790945205479,950.190002,1336.460022,81.6279788769227,0.839567374904662,10.6006825938567
56.373068795107,327,0.57996870625,784.629975,612.540009,75.3076019752788,0.845418744357097,9.75229357798165
34.8827757715736,197,0.475156336956522,398.320007,246.43,77.417109406594,0.865681494297289,7.80203045685279
29.0371263995037,403,0.491807208955224,698.670014,334.770004,76.1368253046622,0.834556786637225,9.50868486352357
41.3887322905405,148,0.536540652777778,359.360016,441.769989,92.060547591847,0.847868003914382,6.90540540540541
60.919994993921,329,0.600641067073171,805.470001,1273.100006,80.5400864861547,0.839030710090702,8.79635258358663
48.5549003840304,263,0.524168641221374,760.529999,708.559997,71.0744645132068,0.869898376785366,9.11026615969582
62.0822013233083,133,0.526506111111111,804.779999,916.899994,69.0291721150416,0.906897220571127,6.18796992481203
61.8801800506329,79,0.538455076923077,567.249985,775.310013,85.5885426825886,0.844122645652699,6.93670886075949
45.6269712346667,375,0.60419871657754,463.960007,990.599945,70.4151348589244,0.872022897757252,10.5333333333333
50.3393805538462,195,0.569237051546392,601.599976,511.949997,82.9329219537114,0.854619130477999,7.31282051282051
82.08206196875,160,0.554012692307692,855.570007,658.659988,79.5198721477739,0.8327611755902,7.8125
15.232903337457,1455,0.603343972260749,317.610008,428.729981,85.3438374493551,0.87526447070151,14.9649484536082
35.3718838688119,404,0.49323631,1061.23999,459.899979,72.0768180881946,0.873385688059091,8.71534653465346
45.9624678049793,241,0.604405581196581,1113.690002,427.080002,63.16651271798,0.904636201550415,8.07053941908714
52.1723463271462,431,0.600778158139535,1117.460022,1554.110016,75.6188794605788,0.844851345180599,11.1832946635731
42.8630474129793,339,0.616342153846154,868.349976,948.74997,81.2610930343556,0.824483013702408,9.35693215339233
57.9839219074074,108,0.438022942307692,566.220016,948.999965,77.5503267887666,0.854948629343888,6.4537037037037
68.5577232404372,183,0.666049215909091,683.130005,1732.140076,87.9957631890728,0.847456306122811,10.2349726775956
116.213849787611,113,0.464203892857143,1145.370056,1526.810028,84.3458915373708,0.826010534188125,7.66371681415929
50.5721354717742,248,0.540149155172414,1058.369995,563.820008,74.7453598121773,0.814873680734538,8.875
58.32609865625,256,0.60199396031746,1206.840027,986.690033,77.8332702429116,0.853813654735553,10.1171875
44.2885298453815,498,0.532146477732794,1066.77002,1307.73999,62.9023067750344,0.917356093900695,9.54216867469879
38.8241098374656,363,0.585055033149171,466.729981,960.950005,85.1987351850471,0.855947627500718,11.0413223140496
61.947962353125,320,0.542212974193548,788.089996,987.230011,76.2795498472811,0.82681473903436,7.76875
57.5940840401069,374,0.555043281081081,637.200012,783.00003,76.8873518684143,0.829773498040663,9.10695187165775
37.4348389355932,295,0.540603517006803,730.23999,941.00998,72.4769663049033,0.850186233511957,8.56949152542373
43.2887287344064,497,0.550693306451613,1152.01001,680.299987,69.1102226169261,0.914403177304031,10.3299798792757
45.3814668879668,241,0.641148891666667,610.070007,998.289947,92.5141673500838,0.784557600728921,8.82157676348548
46.7780701939655,232,0.609052070175439,928.819976,482.440017,84.8059605458853,0.830289872017647,9.0301724137931
45.0484290845272,698,0.497703311239193,894.210022,578.710038,73.9746684416263,0.838253666968186,8.79656160458453
40.3335533939394,297,0.509912858108108,427.969986,955.039978,67.7841703134731,0.896454008353565,9.24579124579125
42.500552234375,576,0.48931222027972,734.119995,674.779999,71.0914561022329,0.830733152973677,9.18055555555556
32.7358303709091,550,0.616602092592593,1690.980041,1231.960053,82.0899443170374,0.866987462145673,14.7945454545455
33.5097563244898,490,0.496091379746835,547.290008,877.76001,67.4311456823246,0.894329663716652,8.87755102040816
48.5933910106952,187,0.497530677419355,704.769974,954.640045,76.6893744828987,0.876291595465149,6.72727272727273
33.1886073068783,189,0.486723531914894,524.950012,393.869999,74.6013181278993,0.879434941994031,7.47089947089947
78.3140612847682,151,0.540343213333333,593.879974,933.209961,73.4834460910168,0.817670310722831,6.25165562913907
45.503268978836,567,0.590331795053003,714.660034,1539.519958,66.4769898572176,0.847959173668622,11.5943562610229
78.1703275259516,289,0.4972168125,1609.02008,983.930054,77.1442447266574,0.842366230992348,7.36332179930796
49.1269526238245,319,0.63287241509434,1414.220001,1896.22998,76.7402604583648,0.900713921830204,9.93103448275862
55.4611042453826,379,0.553756433862434,1175.109985,896.21997,72.2258846359831,0.869141060350122,9.48284960422164
48.4197096079665,477,0.642008218487395,1914.969971,1950.580078,83.1149549685914,0.865816636139252,12.8637316561845
54.1296821564987,377,0.566705914893617,1183.129943,864.640015,72.3957920676802,0.872178094274963,10.1697612732095
45.0284316746167,587,0.546740354948805,912.910034,888.869995,66.2900682433637,0.889542862371959,9.8603066439523
43.8434140281996,461,0.577404647826087,708.509979,1216.619934,77.7306072499932,0.814500503329025,10.5379609544469
75.8676644158416,101,0.65170394,1132.909943,1090.449967,81.2723008211294,0.837932782116832,8.01980198019802
36.3559121139896,193,0.520167239583333,387.01001,547.749985,84.5550398048789,0.811437588319788,9.16062176165803
41.4049611056106,303,0.514485456953642,541.570068,682.100007,72.1673802184739,0.81516409910867,7.94059405940594
34.3662001115242,269,0.582137078125,414.940018,1286.930035,72.826240563785,0.895438435467413,10.631970260223
34.2628817514124,177,0.702622564705882,837.610016,1055.409962,86.5283969660023,0.87955239450873,9.70621468926554
34.4106024439024,205,0.621782822916667,807.460022,482.98999,89.924050641063,0.831605273033541,9.41463414634146
37.51638684689,209,0.628810485148515,587.669983,622.929993,79.4771700207664,0.861752290758863,10.1244019138756
27.7262046253687,339,0.631562588607595,258.430008,1357.960084,87.543942567213,0.856173345217041,16.6489675516224
80.8659892815534,309,0.569594577922078,1037.539978,1946.280029,78.3871476753467,0.751544395399993,9.76699029126214
57.2828144068965,290,0.563375538461538,755.050019,894.060059,74.3253448901801,0.78324109441985,11.2931034482759
58.0685877240143,558,0.621364139622641,768.410034,1212.910003,83.0756079482225,0.769667102488857,25.0340501792115
58.6018911492537,201,0.55864647,555.410003,952.049988,71.0419130707395,0.846574251642005,10.8059701492537
58.9617369448819,127,0.635862666666667,333.610001,1140.919983,86.669543134077,0.815378808757277,8.81889763779528
127.942960341463,123,0.537935967213115,1509.470001,1438.299988,71.2216633720984,0.832239264151174,7.85365853658537
41.5476237181208,447,0.533627457399103,916.73999,658.940003,70.9073171476349,0.827855868163904,8.46979865771812
49.0461127517731,141,0.570352985714286,731.589997,1690.22998,91.8405402564651,0.879305213633316,7.97163120567376
36.6368696314199,331,0.549815624242424,571,689.679993,86.0057115704103,0.834872691156874,8.46525679758308
48.0887530137931,145,0.526566492753623,712.899994,609.559998,85.4078258536393,0.844064025485195,6.89655172413793
35.252619,490,0.586463805907173,590.139984,392.589996,71.0294995339607,0.850162645517502,11.1469387755102
39.9026221596806,501,0.543368269709544,722.51001,671.84999,66.7385312285823,0.863753026422203,8.5249500998004
38.744508875803,467,0.575598686695279,560.180008,829.820015,79.8188544573348,0.8431731175339,11.4646680942184
43.6759894956268,343,0.547504807017544,575.760025,1015.289978,79.099875036898,0.823309771126362,8.15160349854227
24.5465607986425,442,0.620357059360731,204.799995,1117.089965,80.7832204995767,0.777100295847304,15.7443438914027
47.1924582787879,165,0.610910963414634,400.669983,894.279999,92.4186443505264,0.80793016759764,10.0242424242424
55.3179337100372,269,0.589351574626866,1207.420044,1213.490021,72.5751699969735,0.843457010527675,10.4386617100372
76.7692120606061,33,0.7552083125,430.889984,551.879997,82.2109423399879,0.870296946569352,4.78787878787879
73.1470728580247,162,0.631220506329114,931.119995,1245.070007,77.3095049843166,0.853717775693357,7.2962962962963
78.0546773639456,294,0.544285873239437,798.269989,1444.680024,83.5101589415807,0.798238030629235,7.98299319727891
45.9844819266055,436,0.573900310185185,628.689972,1291.579987,68.0570799832019,0.844107045101561,11.4197247706422
56.8852522035398,113,0.794874732142857,875.570044,1289.459991,85.6491628240927,0.784433003226528,13.6814159292035
40.6302813069767,215,0.550796859813084,716.990021,684.819977,71.0269224439513,0.844340968381659,9.76744186046512
36.8766491818182,341,0.567629776470588,619.670013,1202.099991,87.2487589390184,0.748401736386544,10.6217008797654
33.3248328,275,0.583285941605839,580.069992,547.229996,77.8147004856033,0.833904165030176,7.60727272727273
42.5015906729858,633,0.532154901898734,735.320007,533.120003,73.0817801427077,0.860198580369838,11.7093206951027
42.148495989858,493,0.506131183333333,704.25,768.579987,75.9157466603693,0.86700042631759,8.44421906693712
78.8237767344633,177,0.425082136363636,964.100037,601.929993,76.6766935141006,0.874527929648015,6.44067796610169
21.3089970811594,345,0.614313746987952,238.039993,514.079987,89.432948416751,0.794775231857036,11.8144927536232
28.4929418457711,201,0.656110855670103,537.819992,474.709991,87.9974341235574,0.796026865290023,12.3532338308458
56.8711028702065,339,0.560808023668639,906.330017,1262.779968,81.0481297073297,0.824878739204806,8.92035398230088
40.9728686959459,148,0.589053361111111,285.519996,708.309974,93.0305754840748,0.805512372307855,9.37162162162162
58.0911725053763,93,0.584213673913043,455.070007,851.140045,86.6296342709209,0.835451376856337,9.63440860215054
62.6660820810811,185,0.502905206521739,440.619995,1199.950012,86.607732959202,0.828556353044207,6.72432432432432
39.3334495636008,511,0.697139464285714,1222.960022,1150.710022,87.2366283391719,0.797303175833555,20.3444227005871
59.4636959438202,89,0.597678181818182,637.379975,1323.710022,91.7581921205903,0.836991574575821,9.21348314606742
27.9096508578947,570,0.566766455830389,1009.329987,692.029998,78.0438867277246,0.824195119292603,10.5175438596491
56.6688045263158,247,0.620171260162602,435.980003,1087.459992,68.891972014075,0.836178896031952,8.50202429149798
58.9819660106383,282,0.63424335971223,854.649993,519.270005,65.4454862612392,0.818543125826275,9.95035460992908
43.8548297419355,341,0.568833441176471,884.979981,762.230011,72.1877375607118,0.758392206879265,9.94721407624633
52.8508314098361,305,0.582939848684211,637.210006,1275.720032,67.7982263211179,0.814498829445825,9.43606557377049
56.2888636561086,221,0.540780681818182,499.710007,571.649994,70.6758253857228,0.792574002232888,7.53846153846154
59.8885064897959,147,0.545510842857143,858.540009,815.190033,59.6934957496792,0.894169391652899,6.54421768707483
45.5832792980501,359,0.482086335260116,647.439987,383.380005,86.4161753092572,0.825275362555602,13.6183844011142
62.7875425322581,186,0.545644791208791,857.019958,1163.200013,82.457584379272,0.824764144751262,7.53763440860215
39.8364422956811,301,0.544578108843537,626.529999,762.829986,76.9608704775423,0.829723268022052,8.42857142857143
78.9653949759036,498,0.634303429149798,2561.330078,1132.009903,80.075737784528,0.840245039360458,12.8975903614458
25.687618440404,495,0.552278803278689,324.739998,776.270019,77.3328845188242,0.853781508502419,13.4323232323232
20.7843727484472,322,0.619194081761006,260.889973,311.230007,91.5159364331917,0.815812225581329,18.7670807453416
63.0387976116505,206,0.584834188118812,689.770019,2001.370026,75.6254856362521,0.807528238516133,8.53883495145631
22.7695264483871,310,0.612986473333333,545.059982,1180.869935,77.4713201986559,0.831880411614617,12.3451612903226
70.8294442252252,111,0.58607525,414.690002,1208.169983,80.4484475841525,0.773394139418651,10.3783783783784
57.8134140046512,215,0.529453813084112,944.050018,1175.49997,83.7807193226318,0.846638661341678,11.5627906976744
42.2861370480549,874,0.512864610722611,1163.349975,1528.190094,64.2816168461553,0.865988118795927,10.0972540045767
35.5036955743879,531,0.628988966037736,797.160004,661.849991,67.6397534977784,0.851149872669036,11.9962335216573
46.8167014053452,449,0.56847340625,1359.579956,645.220001,76.1098488344971,0.826212706455107,11.011135857461
30.8174279299191,371,0.552556864864865,417.949981,659.969994,73.3131463720718,0.877546718240928,9.6010781671159
32.2005514919708,685,0.552616087719298,373.850037,586.61998,72.9865994799916,0.847264182646914,11.5094890510949
31.1645777636364,495,0.544774437246964,713.76001,381.550003,65.5396493674589,0.85742271419341,10.969696969697
55.2070436797386,153,0.426728013157895,608.459991,653.230011,71.7101062218593,0.882698810760275,5.96078431372549
72.6006481048387,124,0.6022792,950.199952,565.470001,67.2489721920473,0.876037945367722,6.67741935483871
38.6211465207254,386,0.593611864864865,1044.890015,396.970016,88.0839887296301,0.826029027759337,15.4844559585492
73.4166657889447,199,0.567277282828283,1285.840027,1713.120026,71.4875534454307,0.836897356991803,7.76884422110553
67.0434809742268,194,0.500383726315789,825.260009,625.270005,67.7688050891163,0.827755314945861,7.80412371134021
66.4020308275862,87,0.487787976744186,584.220001,1106.980041,88.5734709315146,0.823744532440201,6.29885057471264
36.4105798010292,583,0.667093459649123,1528.369995,1804.900024,81.563205284912,0.860611384545316,18.0445969125214
63.684133159292,113,0.576595464285714,906.170013,989.150009,66.8113520756117,0.845644091042548,6.26548672566372
27.5042965555556,441,0.479123059907834,699.490021,391.73002,81.6701236156396,0.796400755726326,9.47845804988662
106.980995906977,129,0.595181640625,2333.749939,2218,74.4656057597677,0.888146487447068,7.95348837209302
55.055824553719,121,0.547946016666667,468.159989,1333.449989,83.3536030525083,0.861390451468643,11.0247933884298
53.0340903632184,435,0.528035004608295,765.400039,1411.850006,71.2087739772793,0.871739541866085,9.27356321839081
78.4606884357798,218,0.662592943925234,714.479981,1953.829956,52.8519145702511,0.915288083592251,10.4128440366972
33.209409379113,699,0.583021931232092,783.130005,1361.430023,72.1949406908928,0.882808964466219,13.101573676681
57.3139921578947,133,0.649809075757576,796.180008,1256.610035,76.2924721402457,0.890716830274971,14.0902255639098
27.9556017650602,166,0.773658345679012,472.899986,1226.140049,87.1936347028362,0.84959155065837,14.6987951807229
46.2123660112202,713,0.62043348973607,1551.289978,1870.22992,77.4007008574547,0.806342877149525,13.5287517531557
42.492005744186,129,0.59705125,404.229996,392.170013,68.1189827014864,0.847336798157629,7.55038759689922
36.7479893631579,190,0.473247255555556,361.89,654.480011,75.6303996727591,0.880289734405498,7.52631578947368
59.7252356653226,248,0.531833196721311,930.789978,759.269943,75.2856957499772,0.823420976801862,8.47177419354839
33.2383941173184,179,0.681151876404494,374.139999,645.60002,85.9083454558945,0.83003348392966,10.1787709497207
54.0831917594937,79,0.652017615384615,278.700009,856.859961,64.173999746108,0.837891742823873,8.25316455696202
29.1333247238606,373,0.464907489247312,403.259994,316.499992,79.3910091057619,0.812760242529695,8.72386058981233
27.3668947330827,1064,0.644247952830189,669.910019,1619.859985,80.314285853318,0.784242097703434,14.2894736842105
31.2144253138937,583,0.518627329896907,500.209991,344.840004,79.276821754773,0.79755845343751,10.1440823327616
46.1889207756098,205,0.581947555555556,629.11,1055.399963,83.8387959538871,0.82433159379298,8.66341463414634
64.6964121552632,380,0.533628553191489,761.559997,1653.190033,68.537688410437,0.866779816803488,8.35
44.4126180042463,471,0.579803974468085,502.959991,1169.070038,70.6014762322496,0.854996578774459,9.5583864118896
